ptid,polyid,acres,perim_m,lat,lon,date,outdate,parentid,parentac,name,tundra,maritime,boreal,BERING_TAI,ALEUTIAN_M,ALASKA_RAN,ARCTIC_TUN,COASTAL_RA,PACIFIC_MO,INTERMONTA,COAST_MOUN,BERING_TUN,FID_1,acres_1
2999,2095,1662.313,11097,63.371589,-161.672039,8/12/2014,9/11/2014,585,2621.9,The Sisters,6729300,0,0,6729300,0,0,0,0,0,0,0,0,2095,1662.313
3017,2104,959.589,10626,63.388585,-161.671444,8/12/2014,9/11/2014,585,2621.9,The Sisters,3881700,0,0,3881700,0,0,0,0,0,0,0,0,2104,959.589
1721,1356,84471.86,113425,62.692202,-159.811949,5/26/1969,7/7/1969,502,84471.9,THOMPSON SLOUGH,0,0,341846100,0,0,0,0,0,0,341846100,0,0,1356,84471.86
11965,7535,5.661,802,65.655506,-157.565207,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,25200,0,0,0,0,0,0,25200,0,0,7535,5.661
11979,7554,7.397,1086,65.658238,-157.554273,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,29700,0,0,0,0,0,0,29700,0,0,7554,7.397
12012,7565,5.902,939,65.66992,-157.234196,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,26100,0,0,0,0,0,0,26100,0,0,7565,5.902
11954,7566,189.67,5462,65.659729,-157.29603,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,771300,0,0,0,0,0,0,771300,0,0,7566,189.67
12030,7570,0.04,104,65.67023,-157.307008,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,900,0,0,0,0,0,0,900,0,0,7570,0.04
12019,7574,23.197,1255,65.670839,-157.209753,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,93600,0,0,0,0,0,0,93600,0,0,7574,23.197
12016,7577,36.778,2330,65.670675,-157.21751,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,146700,0,0,0,0,0,0,146700,0,0,7577,36.778
12055,7585,0.319,233,65.674178,-157.207367,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,900,0,0,0,0,0,0,900,0,0,7585,0.319
12067,7593,1.887,579,65.673466,-157.304239,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,8100,0,0,0,0,0,0,8100,0,0,7593,1.887
12063,7594,5.857,835,65.673296,-157.302354,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,22500,0,0,0,0,0,0,22500,0,0,7594,5.857
12073,7603,16.623,1173,65.674825,-157.297726,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,66600,0,0,0,0,0,0,66600,0,0,7603,16.623
12087,7604,0.209,240,65.677506,-157.248547,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,1800,0,0,0,0,0,0,1800,0,0,7604,0.209
12077,7609,123.146,5126,65.675712,-157.277393,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,498600,0,0,0,0,0,0,498600,0,0,7609,123.146
12065,7611,27.751,1978,65.674767,-157.239445,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,109800,0,0,0,0,0,0,109800,0,0,7611,27.751
12005,7616,194.368,6501,65.667928,-157.235864,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,786600,0,0,0,0,0,0,786600,0,0,7616,194.368
12097,7625,27.732,1935,65.680561,-157.23881,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,111600,0,0,0,0,0,0,111600,0,0,7625,27.732
12039,7628,173.259,5797,65.664747,-157.606356,6/19/2015,9/10/2015,2067,97303.3,Three Day,693000,0,0,693000,0,0,0,0,0,0,0,0,7628,173.259
11905,7679,5586.048,32861,65.65283,-157.30808,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,22608000,0,0,0,0,0,0,22608000,0,0,7679,5586.048
12523,7883,12319.226,55213,65.760005,-157.331409,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,49860900,0,0,0,0,0,0,49860900,0,0,7883,12319.226
12638,7885,38.766,1864,65.765287,-157.824447,6/19/2015,9/10/2015,2067,97303.3,Three Day,157500,0,0,157500,0,0,0,0,0,0,0,0,7885,38.766
12690,7926,129.204,3193,65.786527,-157.31952,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,526500,0,0,0,0,0,0,526500,0,0,7926,129.204
12704,7937,437.029,8112,65.78662,-157.39795,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,1766700,0,0,0,0,0,0,1766700,0,0,7937,437.029
12717,7940,31.391,2648,65.787464,-157.448637,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,124200,0,0,0,0,0,0,124200,0,0,7940,31.391
12748,7941,1.391,556,65.791028,-157.46399,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,7200,0,0,0,0,0,0,7200,0,0,7941,1.391
12755,7949,84.699,3696,65.792376,-157.463313,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,342000,0,0,0,0,0,0,342000,0,0,7949,84.699
12762,7952,17.38,1739,65.793569,-157.472205,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,71100,0,0,0,0,0,0,71100,0,0,7952,17.38
12787,7957,2.674,707,65.797216,-157.481026,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,10800,0,0,0,0,0,0,10800,0,0,7957,2.674
12652,7960,1655.185,22073,65.779724,-157.314316,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,6699600,0,0,0,0,0,0,6699600,0,0,7960,1655.185
12798,7976,91.711,3492,65.799289,-157.48516,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,372600,0,0,0,0,0,0,372600,0,0,7976,91.711
12841,7990,6.02,1041,65.802202,-157.509249,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,23400,0,0,0,0,0,0,23400,0,0,7990,6.02
12827,7997,79.747,4157,65.80111,-157.509283,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,323100,0,0,0,0,0,0,323100,0,0,7997,79.747
12884,8007,10.975,1684,65.807028,-157.525239,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,41400,0,0,0,0,0,0,41400,0,0,8007,10.975
12901,8009,1.4,689,65.807456,-157.53691,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,6300,0,0,0,0,0,0,6300,0,0,8009,1.4
12918,8034,166.49,4831,65.809517,-157.524928,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,680400,0,0,0,0,0,0,680400,0,0,8034,166.49
12959,8036,11.054,1019,65.811692,-157.579792,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,43200,0,0,0,0,0,0,43200,0,0,8036,11.054
12971,8060,229.451,9347,65.812365,-157.609034,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,935100,0,0,0,0,0,0,935100,0,0,8060,229.451
13033,8072,3.012,547,65.825659,-157.429451,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,13500,0,0,0,0,0,0,13500,0,0,8072,3.012
12850,8074,3686.04,24073,65.804439,-157.427247,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,14907600,0,0,0,0,0,0,14907600,0,0,8074,3686.04
13029,8075,37.677,1991,65.820418,-157.626465,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,151200,0,0,0,0,0,0,151200,0,0,8075,37.677
12880,8076,2371.132,14712,65.800276,-157.796675,6/19/2015,9/10/2015,2067,97303.3,Three Day,6417900,0,3173400,6417900,0,0,0,0,0,3173400,0,0,8076,2371.132
13045,8089,10.809,1134,65.823114,-157.641641,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,43200,0,0,0,0,0,0,43200,0,0,8089,10.809
13050,8094,2.343,1097,65.82348,-157.649359,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,10800,0,0,0,0,0,0,10800,0,0,8094,2.343
13078,8104,35.325,1980,65.827664,-157.665149,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,146700,0,0,0,0,0,0,146700,0,0,8104,35.325
13083,8106,2.803,807,65.828315,-157.6754,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,9900,0,0,0,0,0,0,9900,0,0,8106,2.803
13093,8111,16.312,1386,65.831547,-157.685309,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,63000,0,0,0,0,0,0,63000,0,0,8111,16.312
13112,8117,9.039,957,65.837918,-157.686348,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,34200,0,0,0,0,0,0,34200,0,0,8117,9.039
13105,8120,42.269,2693,65.835865,-157.706056,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,171900,0,0,0,0,0,0,171900,0,0,8120,42.269
13126,8124,0.723,269,65.840199,-157.709017,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,2700,0,0,0,0,0,0,2700,0,0,8124,0.723
13056,8125,2075.836,25329,65.825533,-157.572214,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,8401500,0,0,0,0,0,0,8401500,0,0,8125,2075.836
13137,8128,2.063,383,65.840892,-157.709053,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,8100,0,0,0,0,0,0,8100,0,0,8128,2.063
13134,8129,11.905,1443,65.840918,-157.705145,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,47700,0,0,0,0,0,0,47700,0,0,8129,11.905
13144,8145,26.442,1790,65.842337,-157.717931,6/19/2015,9/10/2015,2067,97303.3,Three Day,0,0,108000,0,0,0,0,0,0,108000,0,0,8145,26.442
12583,8149,67228.639,151718,65.763858,-157.655361,6/19/2015,9/10/2015,2067,97303.3,Three Day,104523300,0,167517000,104523300,0,0,0,0,0,167517000,0,0,8149,67228.639
16020,11273,1137.316,10970,66.092759,-144.351627,6/3/2008,10/10/2008,1731,35280.6,Three Lakes,0,0,4605300,0,0,0,0,0,0,4605300,0,0,11273,1137.316
16154,11289,966.487,13921,66.141443,-144.268074,6/3/2008,10/10/2008,1731,35280.6,Three Lakes,0,0,3910500,0,0,0,0,0,0,3910500,0,0,11289,966.487
16164,11295,712.23,9083,66.142419,-144.236182,6/3/2008,10/10/2008,1731,35280.6,Three Lakes,0,0,2885400,0,0,0,0,0,0,2885400,0,0,11295,712.23
16080,11297,18110.678,53544,66.113998,-144.222553,6/3/2008,10/10/2008,1731,35280.6,Three Lakes,0,0,73291500,0,0,0,0,0,0,73291500,0,0,11297,18110.678
16221,11319,9800.086,51648,66.156881,-144.071056,6/3/2008,10/10/2008,1731,35280.6,Three Lakes,0,0,39685500,0,0,0,0,0,0,39685500,0,0,11319,9800.086
16308,11321,952.953,10944,66.181389,-143.95484,6/3/2008,10/10/2008,1731,35280.6,Three Lakes,0,0,3855600,0,0,0,0,0,0,3855600,0,0,11321,952.953
16287,11325,3600.875,21264,66.186948,-144.188865,6/3/2008,10/10/2008,1731,35280.6,Three Lakes,0,0,14578200,0,0,0,0,0,0,14578200,0,0,11325,3600.875
15431,9089,21.732,2186,66.058612,-147.966293,7/9/2010,10/21/2010,610,10602.2,Three Sleep,0,0,87300,0,0,0,0,0,0,87300,0,0,9089,21.732
15456,9167,6297.311,32586,66.06661,-148.049091,7/9/2010,10/21/2010,610,10602.2,Three Sleep,0,0,25490700,0,0,0,0,0,0,25490700,0,0,9167,6297.311
15604,9191,306.243,6977,66.088881,-147.885485,7/9/2010,10/21/2010,610,10602.2,Three Sleep,0,0,1233000,0,0,0,0,0,0,1233000,0,0,9191,306.243
15597,9196,3976.884,33676,66.083301,-147.836775,7/9/2010,10/21/2010,610,10602.2,Three Sleep,0,0,16089300,0,0,0,0,0,0,16089300,0,0,9196,3976.884
672,535,1701.176,10480,61.775184,-150.636931,7/16/2002,8/29/2002,882,1701.2,Thursday Creek,0,0,6890400,0,0,6890400,0,0,0,0,0,0,535,1701.176
586,469,3582.871,18880,61.269399,-163.766972,6/11/1987,6/19/1987,922,3582.9,Tik Hill,14494500,0,0,14494500,0,0,0,0,0,0,0,0,469,3582.871
89,79,5183.004,24759,60.157503,-158.381181,6/26/1997,8/16/1997,1065,5183,TIKCHIK,20971800,0,0,20971800,0,0,0,0,0,0,0,0,79,5183.004
318,242,61.309,2186,61.204939,-159.038693,5/30/1993,7/15/1993,1229,13962.7,TIMBER,248400,0,0,248400,0,0,0,0,0,0,0,0,242,61.309
323,251,112.893,4827,61.221781,-159.049313,5/30/1993,7/15/1993,1229,13962.7,TIMBER,459000,0,0,459000,0,0,0,0,0,0,0,0,251,112.893
337,260,1.402,502,61.249277,-159.062629,5/30/1993,7/15/1993,1229,13962.7,TIMBER,4500,0,0,4500,0,0,0,0,0,0,0,0,260,1.402
304,261,13787.061,41199,61.178761,-159.074876,5/30/1993,7/15/1993,1229,13962.7,TIMBER,55783800,0,0,55783800,0,0,0,0,0,0,0,0,261,13787.061
268,208,27678.634,71312,61.02528,-158.918602,7/4/1997,9/2/1997,1000,27678.6,TIMBER CREEK,17975700,0,94015800,17975700,0,0,0,0,0,94015800,0,0,208,27678.634
274,209,12.181,1866,61.107166,-159.159304,7/14/2016,8/12/2016,2076,9411.1,Timber Creek,46800,0,0,46800,0,0,0,0,0,0,0,0,209,12.181
279,214,18.556,3097,61.12784,-159.150675,7/14/2016,8/12/2016,2076,9411.1,Timber Creek,72000,0,0,72000,0,0,0,0,0,0,0,0,214,18.556
282,216,0.987,465,61.135298,-159.142931,7/14/2016,8/12/2016,2076,9411.1,Timber Creek,4500,0,0,4500,0,0,0,0,0,0,0,0,216,0.987
284,218,0.618,486,61.143557,-159.138273,7/14/2016,8/12/2016,2076,9411.1,Timber Creek,2700,0,0,2700,0,0,0,0,0,0,0,0,218,0.618
301,226,0.55,279,61.168433,-159.133858,7/14/2016,8/12/2016,2076,9411.1,Timber Creek,1800,0,0,1800,0,0,0,0,0,0,0,0,226,0.55
291,235,326.645,8420,61.156854,-159.219271,7/14/2016,8/12/2016,2076,9411.1,Timber Creek,1318500,0,0,1318500,0,0,0,0,0,0,0,0,235,326.645
314,240,12,948,61.188801,-159.231948,7/14/2016,8/12/2016,2076,9411.1,Timber Creek,45900,0,0,45900,0,0,0,0,0,0,0,0,240,12
295,241,9038.461,31855,61.16141,-159.176632,7/14/2016,8/12/2016,2076,9411.1,Timber Creek,36600300,0,0,36600300,0,0,0,0,0,0,0,0,241,9038.461
18883,10382,2602.241,17188,67.21884,-151.751605,6/20/2013,9/6/2013,1829,2602.2,Timber Creek,10532700,0,0,0,0,0,10532700,0,0,0,0,0,10382,2602.241
7152,4535,3409.652,21086,64.451534,-155.238572,6/25/2015,8/1/2015,1937,3409.7,Tip Creek,0,0,13793400,0,0,0,0,0,0,13793400,0,0,4535,3409.652
10496,6609,1.319,315,65.177947,-160.430017,7/9/2010,8/1/2010,560,3132.9,Tipooktulearuk River,5400,0,0,5400,0,0,0,0,0,0,0,0,6609,1.319
10507,6622,23.539,1658,65.179612,-160.425396,7/9/2010,8/1/2010,560,3132.9,Tipooktulearuk River,93600,0,0,93600,0,0,0,0,0,0,0,0,6622,23.539
10480,6671,3108.059,25060,65.174545,-160.475015,7/9/2010,8/1/2010,560,3132.9,Tipooktulearuk River,12585600,0,0,12585600,0,0,0,0,0,0,0,0,6671,3108.059
12205,7771,7023.282,27513,65.614697,-160.42172,7/10/1972,7/17/1972,185,7023.3,TIRE,28421100,0,0,28421100,0,0,0,0,0,0,0,0,7771,7023.282
5149,3967,63.221,2137,64.127402,-152.850727,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,255600,0,0,0,0,0,0,255600,0,0,3967,63.221
5306,4035,1124.923,10572,64.138866,-152.852921,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,4548600,0,0,0,0,0,0,4548600,0,0,4035,1124.923
5845,4080,837.23,9414,64.169889,-152.529232,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,3393900,0,0,0,0,0,0,3393900,0,0,4080,837.23
5979,4098,332.199,6574,64.187101,-152.950175,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,1351800,0,0,0,0,0,0,1351800,0,0,4098,332.199
6003,4115,1432.716,13345,64.187319,-152.659255,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,5796900,0,0,0,0,0,0,5796900,0,0,4115,1432.716
6275,4132,3.992,1726,64.223318,-153.005966,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,14400,0,0,0,0,0,0,14400,0,0,4132,3.992
6322,4138,6.094,791,64.233453,-153.22533,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,27900,0,0,0,0,0,0,27900,0,0,4138,6.094
6318,4140,31.501,1602,64.230571,-152.87122,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,126900,0,0,0,0,0,0,126900,0,0,4140,31.501
6232,4141,752.368,12018,64.214662,-153.005808,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,3051000,0,0,0,0,0,0,3051000,0,0,4141,752.368
6178,4148,6789.63,33532,64.207457,-152.927921,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,27450900,0,0,0,0,0,0,27450900,0,0,4148,6789.63
6349,4153,58.646,1998,64.236357,-152.874533,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,239400,0,0,0,0,0,0,239400,0,0,4153,58.646
6352,4154,17.428,1197,64.238379,-152.99059,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,70200,0,0,0,0,0,0,70200,0,0,4154,17.428
6395,4165,0.285,126,64.25326,-152.808673,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,1800,0,0,0,0,0,0,1800,0,0,4165,0.285
6401,4166,1.074,359,64.254186,-152.804631,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,3600,0,0,0,0,0,0,3600,0,0,4166,1.074
6373,4167,123.837,5714,64.243625,-152.987137,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,501300,0,0,0,0,0,0,501300,0,0,4167,123.837
6417,4171,6.001,601,64.258824,-152.993734,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,25200,0,0,0,0,0,0,25200,0,0,4171,6.001
6368,4174,2379.791,22235,64.242851,-152.906999,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,9634500,0,0,0,0,0,0,9634500,0,0,4174,2379.791
6423,4175,39.532,1697,64.261732,-153.178273,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,162000,0,0,0,0,0,0,162000,0,0,4175,39.532
6427,4177,0.716,392,64.262992,-152.979835,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,4500,0,0,0,0,0,0,4500,0,0,4177,0.716
6431,4185,22.482,1618,64.267848,-153.034326,6/27/2013,7/25/2013,234,3857.3,Titna,0,0,90900,0,0,0,0,0,0,90900,0,0,4185,22.482
6448,4188,4.317,521,64.276018,-153.154673,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,17100,0,0,0,0,0,0,17100,0,0,4188,4.317
6481,4200,0.859,344,64.281428,-152.586714,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,3600,0,0,0,0,0,0,3600,0,0,4200,0.859
6138,4202,53296.334,148880,64.203045,-152.789677,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,215672400,0,0,0,0,0,0,215672400,0,0,4202,53296.334
6486,4212,852.647,8483,64.285406,-152.965189,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,3451500,0,0,0,0,0,0,3451500,0,0,4212,852.647
6477,4214,87.084,4942,64.283586,-152.951149,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,349200,0,0,0,0,0,0,349200,0,0,4214,87.084
6479,4214,87.084,4942,64.283586,-152.951149,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,349200,0,0,0,0,0,0,349200,0,0,4214,87.084
6535,4222,1.963,407,64.298231,-152.98905,6/27/2013,7/25/2013,234,3857.3,Titna,0,0,9000,0,0,0,0,0,0,9000,0,0,4222,1.963
5690,4228,17657.451,142127,64.166351,-153.195703,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,71447400,0,0,0,0,0,0,71447400,0,0,4228,17657.451
6547,4229,7.002,798,64.301911,-153.052045,6/27/2013,7/25/2013,234,3857.3,Titna,0,0,27900,0,0,0,0,0,0,27900,0,0,4229,7.002
6549,4229,7.002,798,64.301911,-153.052045,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,27900,0,0,0,0,0,0,27900,0,0,4229,7.002
6558,4235,36.323,1799,64.304147,-152.987888,6/27/2013,7/25/2013,234,3857.3,Titna,0,0,144900,0,0,0,0,0,0,144900,0,0,4235,36.323
6496,4237,1408.571,19355,64.291242,-153.099873,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,5692500,0,0,0,0,0,0,5692500,0,0,4237,1408.571
6579,4240,3.75,577,64.308724,-153.114047,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,14400,0,0,0,0,0,0,14400,0,0,4240,3.75
6566,4252,387.422,7208,64.305699,-152.997976,6/27/2013,7/25/2013,234,3857.3,Titna,0,0,1573200,0,0,0,0,0,0,1573200,0,0,4252,387.422
6615,4253,5.321,583,64.316634,-152.998443,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,20700,0,0,0,0,0,0,20700,0,0,4253,5.321
6620,4259,1.882,440,64.318385,-152.99638,6/27/2013,7/25/2013,234,3857.3,Titna,0,0,7200,0,0,0,0,0,0,7200,0,0,4259,1.882
6605,4264,102.535,3186,64.315496,-152.887552,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,420300,0,0,0,0,0,0,420300,0,0,4264,102.535
6501,4266,3400.208,17913,64.292034,-153.021239,6/27/2013,7/25/2013,234,3857.3,Titna,0,0,13774500,0,0,0,0,0,0,13774500,0,0,4266,3400.208
6502,4266,3400.208,17913,64.292034,-153.021239,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,13774500,0,0,0,0,0,0,13774500,0,0,4266,3400.208
6641,4293,574.554,13448,64.321959,-153.110019,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,2322900,0,0,0,0,0,0,2322900,0,0,4293,574.554
6720,4295,44.277,1872,64.331541,-153.146972,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,183600,0,0,0,0,0,0,183600,0,0,4295,44.277
6689,4301,325.978,5529,64.328833,-153.137472,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,1317600,0,0,0,0,0,0,1317600,0,0,4301,325.978
6744,4308,10.913,889,64.337438,-153.116978,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,43200,0,0,0,0,0,0,43200,0,0,4308,10.913
6698,4319,4338.067,33746,64.328838,-153.033183,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,17569800,0,0,0,0,0,0,17569800,0,0,4319,4338.067
6786,4321,1.13,522,64.346072,-153.108233,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,7200,0,0,0,0,0,0,7200,0,0,4321,1.13
6799,4334,4.921,1105,64.348478,-153.113462,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,21600,0,0,0,0,0,0,21600,0,0,4334,4.921
6823,4337,0.322,252,64.352596,-153.116012,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,1800,0,0,0,0,0,0,1800,0,0,4337,0.322
6822,4365,1900.003,16175,64.351754,-153.062483,6/25/2015,9/29/2015,1985,30678.1,Titna,0,0,7678800,0,0,0,0,0,0,7678800,0,0,4365,1900.003
6483,4378,45580.065,126794,64.28376,-152.763517,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,184437900,0,0,0,0,0,0,184437900,0,0,4378,45580.065
6888,4381,470.364,6261,64.363956,-152.674508,6/23/1957,8/27/1957,191,113486.8,TITNA,0,0,1903500,0,0,0,0,0,0,1903500,0,0,4381,470.364
6276,4132,3.992,1726,64.223318,-153.005966,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,14400,0,0,0,0,0,0,14400,0,0,4132,3.992
6319,4140,31.501,1602,64.230571,-152.87122,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,126900,0,0,0,0,0,0,126900,0,0,4140,31.501
6348,4152,23.175,1471,64.237145,-152.996737,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,91800,0,0,0,0,0,0,91800,0,0,4152,23.175
6359,4156,0.759,296,64.241215,-152.992183,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,3600,0,0,0,0,0,0,3600,0,0,4156,0.759
6396,4165,0.285,126,64.25326,-152.808673,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,1800,0,0,0,0,0,0,1800,0,0,4165,0.285
6402,4166,1.074,359,64.254186,-152.804631,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,3600,0,0,0,0,0,0,3600,0,0,4166,1.074
6416,4171,6.001,601,64.258824,-152.993734,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,25200,0,0,0,0,0,0,25200,0,0,4171,6.001
6369,4174,2379.791,22235,64.242851,-152.906999,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,9634500,0,0,0,0,0,0,9634500,0,0,4174,2379.791
6421,4176,15.402,1791,64.260199,-152.98493,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,62100,0,0,0,0,0,0,62100,0,0,4176,15.402
6433,4190,243.746,5097,64.268578,-152.964981,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,988200,0,0,0,0,0,0,988200,0,0,4190,243.746
6482,4200,0.859,344,64.281428,-152.586714,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,3600,0,0,0,0,0,0,3600,0,0,4200,0.859
6485,4212,852.647,8483,64.285406,-152.965189,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,3451500,0,0,0,0,0,0,3451500,0,0,4212,852.647
6478,4214,87.084,4942,64.283586,-152.951149,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,349200,0,0,0,0,0,0,349200,0,0,4214,87.084
6536,4222,1.963,407,64.298231,-152.98905,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,9000,0,0,0,0,0,0,9000,0,0,4222,1.963
6559,4235,36.323,1799,64.304147,-152.987888,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,144900,0,0,0,0,0,0,144900,0,0,4235,36.323
6619,4257,3.851,692,64.31741,-152.903325,8/10/2005,9/30/2005,878,6578.6,Titna River,0,0,14400,0,0,0,0,0,0,14400,0,0,4257,3.851
6606,4264,102.535,3186,64.315496,-152.887552,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,420300,0,0,0,0,0,0,420300,0,0,4264,102.535
6607,4264,102.535,3186,64.315496,-152.887552,8/10/2005,9/30/2005,878,6578.6,Titna River,0,0,420300,0,0,0,0,0,0,420300,0,0,4264,102.535
6611,4265,26.176,1948,64.316178,-152.947236,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,106200,0,0,0,0,0,0,106200,0,0,4265,26.176
6612,4265,26.176,1948,64.316178,-152.947236,8/10/2005,9/30/2005,878,6578.6,Titna River,0,0,106200,0,0,0,0,0,0,106200,0,0,4265,26.176
6637,4267,5.234,702,64.320083,-152.904095,8/10/2005,9/30/2005,878,6578.6,Titna River,0,0,21600,0,0,0,0,0,0,21600,0,0,4267,5.234
6592,4268,244.029,6455,64.312667,-152.943662,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,996300,0,0,0,0,0,0,996300,0,0,4268,244.029
6624,4269,120.807,3311,64.317861,-152.897177,7/11/2009,9/25/2009,249,164541.9,Titna River,0,0,487800,0,0,0,0,0,0,487800,0,0,4269,120.807
6625,4269,120.807,3311,64.317861,-152.897177,8/10/2005,9/30/2005,878,6578.6,Titna River,0,0,487800,0,0,0,0,0,0,487800,0,0,4269,120.807
