FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
285,401,2_+14664+2776,0, , ,0,0, ,209, ,6,23,333,59,0, , ,0,30,239,4, , , , , , ,1,1,0,0,0,0, ,0,4,53,0,0,9,6612,6,1,66.862499990000003,147085,-147.085998899999990,7/11/2003 0:00:00,2003,1319,115,0,0,823,VEE SW 24,1991,18200.799999999999000,11/1/1991 0:00:00,1991/11/01 17:00,0.000000000000000, ,Digitized,Image, ,11/12/2008 0:00:00,Perimeter modified from 1999 Landsat image P69 R13.,23397,No,Yes, , , ,B361, , , , ,0.000000000000000,16900.000000000000000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.199999999999990, , ,FWS,YKF,6/22/1991 0:00:00,0.000000000000000,,0.000000000000000,,9/27/1991 0:00:00, , , ,LIGHTNING, , , ,0.015036108000000,1.868356255000000,1,Hadweenie
286,401,2_+14664+2776,0, , ,0,0, ,209, ,6,23,333,59,0, , ,0,30,239,4, , , , , , ,1,1,0,0,0,0, ,0,4,53,0,0,9,6612,6,1,66.862499990000003,147085,-147.085998899999990,7/11/2003 0:00:00,2003,1319,116,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
287,416,2_+14665+2776,0, , ,0,0, ,61, ,45,40,528,39,0, , ,0,35,140,0, , , , , , ,1,1,0,0,0,0, ,0,2,69,0,0,9,5290,6,1,66.862499990000003,147064,-147.064791200000000,7/13/2003 0:00:00,2003,1020,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
288,64,2_+14638+2775,0, , ,1,0, ,361, ,2,0,489,83,0, , ,0,7,0,0, , , , , , ,0,9,0,0,1,0, ,0,0,9,0,0,8,1229,6,1,66.870833329999996,147687,-147.687669300000010,7/22/2003 0:00:00,2003,1288,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
289,74,2_+14639+2775,0, , ,0,0, ,119, ,0,0,700,21,0, , ,0,1,0,0, , , , , , ,0,116,0,0,2,0, ,0,0,1,0,0,9,161,6,1,66.870833329999996,147666,-147.666454399999990,7/22/2003 0:00:00,2003,710,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
290,84,2_+14640+2775,0, , ,0,0, ,90, ,21,0,523,7,0, , ,0,59,5,0, , , , , , ,4,229,0,3,9,0, ,0,3,7,0,0,9,161,6,1,66.870833329999996,147645,-147.645239500000000,7/22/2003 0:00:00,2003,710,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
291,95,2_+14641+2775,0, , ,0,0, ,79, ,47,0,697,6,0, , ,0,17,15,0, , , , , , ,0,91,0,0,0,0, ,0,0,8,0,0,8,331,6,1,66.870833329999996,147624,-147.624024600000010,7/21/2003 0:00:00,2003,1164,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
292,105,2_+14642+2775,0, , ,0,0, ,86, ,73,0,607,19,0, , ,0,23,7,0, , , , , , ,4,79,0,1,1,1, ,0,3,56,0,0,9,4783,6,1,66.870833329999996,147602,-147.602809600000000,7/20/2003 0:00:00,2003,100,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
293,116,2_+14643+2775,2, , ,0,0, ,206, ,104,0,277,27,0, , ,0,67,1,2, , , , , , ,9,155,0,4,6,0, ,1,0,99,1,0,8,725,6,1,66.870833329999996,147581,-147.581594700000010,7/21/2003 0:00:00,2003,1165,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
294,129,2_+14644+2775,0, , ,1,0, ,200, ,64,7,272,43,0, , ,0,19,4,0, , , , , , ,22,260,0,0,26,1, ,3,0,38,0,0,8,725,6,1,66.870833329999996,147560,-147.560379799999990,7/21/2003 0:00:00,2003,1165,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
295,154,2_+14646+2775,1, , ,0,0, ,256, ,35,5,483,52,0, , ,0,4,0,0, , , , , , ,4,62,0,0,0,0, ,3,0,56,0,0,8,613,6,1,66.870833329999996,147517,-147.517950000000010,7/20/2003 0:00:00,2003,101,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
296,166,2_+14647+2775,0, , ,0,0, ,350, ,39,6,344,31,0, , ,0,4,0,0, , , , , , ,0,40,0,0,0,0, ,0,0,146,0,0,9,571,6,1,66.870833329999996,147496,-147.496735000000000,7/11/2003 0:00:00,2003,518,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
297,179,2_+14648+2775,0, , ,0,0, ,194, ,38,1,311,64,0, , ,0,25,0,0, , , , , , ,28,13,0,2,0,0, ,0,0,284,0,0,9,6745,6,1,66.870833329999996,147475,-147.475520100000010,7/8/2003 0:00:00,2003,74,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
298,192,2_+14649+2775,0, , ,0,0, ,178, ,71,11,448,79,0, , ,0,32,49,0, , , , , , ,10,0,0,0,0,0, ,0,0,83,0,0,9,6745,6,1,66.870833329999996,147454,-147.454305199999990,7/8/2003 0:00:00,2003,74,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
299,205,2_+14650+2775,0, , ,0,0, ,238, ,63,1,527,27,0, , ,0,24,74,0, , , , , , ,5,0,0,0,0,0, ,0,0,0,0,0,8,258,6,1,66.870833329999996,147433,-147.433090300000000,7/8/2003 0:00:00,2003,657,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
300,218,2_+14651+2775,0, , ,0,0, ,212, ,16,5,490,35,0, , ,0,21,156,0, , , , , , ,1,0,0,0,0,0, ,0,0,24,0,0,8,258,6,1,66.870833329999996,147411,-147.411875400000010,7/8/2003 0:00:00,2003,657,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
301,231,2_+14652+2775,0, , ,0,0, ,166, ,6,11,552,41,0, , ,0,22,95,0, , , , , , ,0,18,0,0,1,0, ,0,0,49,0,0,8,176,6,1,66.870833329999996,147390,-147.390660400000000,7/9/2003 0:00:00,2003,1235,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
302,244,2_+14653+2775,0, , ,0,0, ,178, ,11,30,486,59,0, , ,0,25,30,4, , , , , , ,0,13,0,0,4,0, ,1,0,120,0,0,8,43,6,1,66.870833329999996,147369,-147.369445500000010,7/15/2003 0:00:00,2003,719,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
303,256,2_+14654+2775,0, , ,0,0, ,234, ,43,53,550,40,0, , ,0,4,12,0, , , , , , ,0,17,0,0,2,0, ,0,0,6,0,0,8,57,6,1,66.870833329999996,147348,-147.348230599999990,7/15/2003 0:00:00,2003,720,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
304,269,2_+14655+2775,0, , ,0,0, ,265, ,36,76,559,20,0, , ,0,1,4,0, , , , , , ,0,1,0,0,0,0, ,0,0,0,0,0,9,6693,6,1,66.870833329999996,147327,-147.327015700000000,6/29/2003 0:00:00,2003,42,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
305,283,2_+14656+2775,0, , ,0,0, ,242, ,104,27,553,7,0, , ,0,1,0,0, , , , , , ,0,25,0,0,1,0, ,0,0,0,0,0,9,6693,6,1,66.870833329999996,147305,-147.305800799999990,6/29/2003 0:00:00,2003,42,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
306,297,2_+14657+2775,0, , ,0,0, ,180, ,135,68,466,73,0, , ,0,21,4,0, , , , , , ,0,14,0,0,1,0, ,0,0,0,0,0,9,6693,6,1,66.870833329999996,147284,-147.284585800000000,6/29/2003 0:00:00,2003,42,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
307,312,2_+14658+2775,0, , ,0,0, ,175, ,109,149,483,33,0, , ,0,6,0,0, , , , , , ,0,2,0,0,0,0, ,0,0,2,0,0,9,6693,6,1,66.870833329999996,147263,-147.263370900000010,6/29/2003 0:00:00,2003,872,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
308,327,2_+14659+2775,21, , ,0,0, ,539, ,34,112,180,15,0, , ,0,3,0,0, , , , , , ,3,20,0,2,26,0, ,0,0,7,0,0,9,1950,6,1,66.870833329999996,147242,-147.242155999999990,6/29/2003 0:00:00,2003,43,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
309,341,2_+14660+2775,1, , ,0,0, ,512, ,55,112,128,2,0, , ,0,1,3,0, , , , , , ,2,59,0,0,74,4, ,0,0,7,0,0,9,9844,6,1,66.870833329999996,147220,-147.220941100000000,6/29/2003 0:00:00,2003,43,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
310,355,2_+14661+2775,21, , ,0,0, ,509, ,109,43,100,3,0, , ,0,3,0,0, , , , , , ,0,60,0,0,108,0, ,0,0,5,0,0,9,2918,6,1,66.870833329999996,147199,-147.199726199999990,6/29/2003 0:00:00,2003,43,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
311,370,2_+14662+2775,0, , ,0,0, ,598, ,120,14,134,1,0, , ,0,2,0,0, , , , , , ,0,28,0,0,34,0, ,0,0,29,0,0,9,3646,6,1,66.870833329999996,147178,-147.178511200000000,7/11/2003 0:00:00,2003,1340,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
312,385,2_+14663+2775,2, , ,0,0, ,413, ,42,41,131,147,0, , ,0,4,0,0, , , , , , ,0,24,0,0,17,5, ,0,0,135,0,0,9,6469,6,1,66.870833329999996,147157,-147.157296300000010,7/11/2003 0:00:00,2003,1340,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
313,400,2_+14664+2775,9, , ,0,0, ,263, ,14,19,102,206,0, , ,0,0,0,0, , , , , , ,0,13,0,0,27,3, ,0,0,305,0,0,9,1212,6,1,66.870833329999996,147136,-147.136081399999990,7/20/2003 0:00:00,2003,1330,115,0,0,823,VEE SW 24,1991,18200.799999999999000,11/1/1991 0:00:00,1991/11/01 17:00,0.000000000000000, ,Digitized,Image, ,11/12/2008 0:00:00,Perimeter modified from 1999 Landsat image P69 R13.,23397,No,Yes, , , ,B361, , , , ,0.000000000000000,16900.000000000000000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.199999999999990, , ,FWS,YKF,6/22/1991 0:00:00,0.000000000000000,,0.000000000000000,,9/27/1991 0:00:00, , , ,LIGHTNING, , , ,0.015036108000000,1.868356255000000,1,Hadweenie
314,400,2_+14664+2775,9, , ,0,0, ,263, ,14,19,102,206,0, , ,0,0,0,0, , , , , , ,0,13,0,0,27,3, ,0,0,305,0,0,9,1212,6,1,66.870833329999996,147136,-147.136081399999990,7/20/2003 0:00:00,2003,1330,116,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
315,415,2_+14665+2775,0, , ,0,0, ,180, ,45,22,120,63,0, , ,0,60,8,0, , , , , , ,0,12,0,0,9,0, ,0,0,441,0,0,9,6703,6,1,66.870833329999996,147114,-147.114866500000010,7/11/2003 0:00:00,2003,1340,115,0,0,823,VEE SW 24,1991,18200.799999999999000,11/1/1991 0:00:00,1991/11/01 17:00,0.000000000000000, ,Digitized,Image, ,11/12/2008 0:00:00,Perimeter modified from 1999 Landsat image P69 R13.,23397,No,Yes, , , ,B361, , , , ,0.000000000000000,16900.000000000000000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.199999999999990, , ,FWS,YKF,6/22/1991 0:00:00,0.000000000000000,,0.000000000000000,,9/27/1991 0:00:00, , , ,LIGHTNING, , , ,0.015036108000000,1.868356255000000,1,Hadweenie
316,415,2_+14665+2775,0, , ,0,0, ,180, ,45,22,120,63,0, , ,0,60,8,0, , , , , , ,0,12,0,0,9,0, ,0,0,441,0,0,9,6703,6,1,66.870833329999996,147114,-147.114866500000010,7/11/2003 0:00:00,2003,1340,116,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
