FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
2086,1134,2_+13879+3050,0, , , , , ,18, ,0,31,665,65, ,0, ,0,0, ,0,0, ,0, ,7,0,4,16,4,17,127,2, ,0,0,3,0,0,9,1687,6,1,64.579166659999999,149878,-149.878780600000000,7/5/2009 0:00:00,2009,1198,82,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2087,1148,2_+13880+3050,0, , , , , ,52, ,0,50,701,80, ,0, ,0,1, ,0,0, ,0, ,0,0,1,55,5,0,1,2, ,0,0,13,0,0,9,1970,6,1,64.579166659999999,149859,-149.859367499999990,7/6/2009 0:00:00,2009,70,81,0,0,470,NENANA W-30,1958,8774.299999999999300,11/1/1958 0:00:00,1958/11/01 14:00,0.000000000000000, , , , ,9/25/2007 0:00:00,Fire perimeter imported from fire history.,27407,No,Yes, , , ,116, , , , ,0.000000000000000,9000.000000000000000,0,0, ,FAI, ,65.000000000000000,-149.900000000000010, , , , ,7/11/1958 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1958 0:00:00, , , ,LIGHTNING, , , ,0.006652904000000,0.449254083000000,1,MintoFlatsS
2088,1148,2_+13880+3050,0, , , , , ,52, ,0,50,701,80, ,0, ,0,1, ,0,0, ,0, ,0,0,1,55,5,0,1,2, ,0,0,13,0,0,9,1970,6,1,64.579166659999999,149859,-149.859367499999990,7/6/2009 0:00:00,2009,70,82,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2089,1162,2_+13881+3050,0, , , , , ,5, ,0,13,875,14, ,0, ,0,10, ,0,0, ,0, ,3,0,5,24,3,6,0,0, ,0,0,4,0,0,9,6019,6,1,64.579166659999999,149839,-149.839954400000010,7/6/2009 0:00:00,2009,1332,81,0,0,470,NENANA W-30,1958,8774.299999999999300,11/1/1958 0:00:00,1958/11/01 14:00,0.000000000000000, , , , ,9/25/2007 0:00:00,Fire perimeter imported from fire history.,27407,No,Yes, , , ,116, , , , ,0.000000000000000,9000.000000000000000,0,0, ,FAI, ,65.000000000000000,-149.900000000000010, , , , ,7/11/1958 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1958 0:00:00, , , ,LIGHTNING, , , ,0.006652904000000,0.449254083000000,1,MintoFlatsS
2090,1162,2_+13881+3050,0, , , , , ,5, ,0,13,875,14, ,0, ,0,10, ,0,0, ,0, ,3,0,5,24,3,6,0,0, ,0,0,4,0,0,9,6019,6,1,64.579166659999999,149839,-149.839954400000010,7/6/2009 0:00:00,2009,1332,82,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2091,1175,2_+13882+3050,0, , , , , ,0, ,0,26,914,8, ,0, ,0,0, ,0,0, ,0, ,0,0,0,13,0,0,0,0, ,0,0,0,0,0,9,6019,6,1,64.579166659999999,149820,-149.820541300000000,7/6/2009 0:00:00,2009,1332,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2092,1189,2_+13883+3050,0, , , , , ,0, ,0,35,835,68, ,0, ,0,0, ,1,0, ,0, ,0,0,1,19,0,0,0,0, ,0,0,0,0,0,9,6019,6,1,64.579166659999999,149801,-149.801128199999990,7/6/2009 0:00:00,2009,779,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2093,1202,2_+13884+3050,0, , , , , ,5, ,0,20,610,286, ,0, ,0,0, ,1,0, ,0, ,0,0,1,38,0,0,0,0, ,0,0,0,0,0,9,6019,6,1,64.579166659999999,149781,-149.781715100000010,7/6/2009 0:00:00,2009,1332,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2094,1216,2_+13885+3050,0, , , , , ,28, ,0,15,538,312, ,0, ,0,0, ,4,0, ,0, ,0,0,0,63,0,0,0,0, ,0,0,0,0,0,9,2973,6,1,64.579166659999999,149762,-149.762302000000010,7/8/2009 0:00:00,2009,1305,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2095,1231,2_+13886+3050,0, , , , , ,61, ,0,5,531,230, ,0, ,0,0, ,2,0, ,0, ,0,0,0,130,0,0,0,0, ,0,0,0,0,0,9,2973,6,1,64.579166659999999,149742,-149.742888999999990,7/8/2009 0:00:00,2009,647,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2096,1246,2_+13887+3050,0, , , , , ,110, ,0,2,587,53, ,0, ,0,0, ,24,0, ,0, ,0,0,1,182,0,0,0,0, ,0,0,0,0,0,9,2973,6,1,64.579166659999999,149723,-149.723475900000010,7/8/2009 0:00:00,2009,1305,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2097,1261,2_+13888+3050,0, , , , , ,85, ,0,7,630,58, ,0, ,0,0, ,22,0, ,0, ,0,0,0,159,0,0,0,0, ,0,0,0,0,0,9,1460,6,1,64.579166659999999,149704,-149.704062800000000,7/8/2009 0:00:00,2009,1305,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2098,1277,2_+13889+3050,0, , , , , ,56, ,0,10,733,42, ,0, ,0,0, ,17,0, ,0, ,0,0,0,74,0,0,29,0, ,0,0,0,0,0,9,2182,6,1,64.579166659999999,149684,-149.684649699999990,7/14/2009 0:00:00,2009,1172,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2099,1294,2_+13890+3050,0, , , , , ,29, ,1,0,671,67, ,0, ,0,21, ,20,0, ,0, ,0,0,11,85,0,0,54,0, ,0,0,0,0,0,9,5526,6,1,64.579166659999999,149665,-149.665236599999990,7/14/2009 0:00:00,2009,1172,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2100,1311,2_+13891+3050,0, , , , , ,62, ,0,0,474,236, ,0, ,0,0, ,0,0, ,0, ,0,0,1,185,0,0,1,0, ,0,0,2,0,0,9,6407,6,1,64.579166659999999,149645,-149.645823500000010,7/14/2009 0:00:00,2009,1172,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2101,1326,2_+13892+3050,0, , , , , ,144, ,0,0,415,187, ,0, ,0,0, ,0,0, ,0, ,0,0,0,215,0,0,0,0, ,0,0,0,0,0,9,3007,6,1,64.579166659999999,149626,-149.626410400000000,7/14/2009 0:00:00,2009,1173,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2102,1340,2_+13893+3050,0, , , , , ,193, ,0,0,499,100, ,0, ,0,0, ,12,0, ,0, ,0,0,0,154,0,0,0,0, ,0,0,0,0,0,9,1951,6,1,64.579166659999999,149606,-149.606997299999990,7/14/2009 0:00:00,2009,1173,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2103,1354,2_+13894+3050,0, , , , , ,252, ,0,0,520,45, ,0, ,0,0, ,33,0, ,0, ,0,0,0,112,0,0,0,0, ,0,0,0,0,0,9,1703,6,1,64.579166659999999,149587,-149.587584200000010,7/8/2009 0:00:00,2009,1306,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2104,1366,2_+13895+3050,0, , , , , ,310, ,0,0,497,36, ,0, ,0,0, ,27,0, ,0, ,0,0,8,83,0,0,0,0, ,0,0,0,0,0,9,2119,6,1,64.579166659999999,149568,-149.568171100000000,7/8/2009 0:00:00,2009,1307,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2105,1379,2_+13896+3050,0, , , , , ,308, ,0,6,499,21, ,0, ,0,0, ,94,0, ,0, ,0,0,0,33,0,0,0,0, ,0,0,0,0,0,9,3935,6,1,64.579166659999999,149548,-149.548757999999990,7/8/2009 0:00:00,2009,655,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2106,1394,2_+13897+3050,0, , , , , ,139, ,0,20,521,87, ,0, ,0,0, ,106,0, ,0, ,0,0,0,86,0,0,0,0, ,0,0,1,0,0,9,2403,6,1,64.579166659999999,149529,-149.529344900000010,7/8/2009 0:00:00,2009,655,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2107,1408,2_+13898+3050,0, , , , , ,248, ,0,4,468,43, ,0, ,0,0, ,139,0, ,0, ,0,0,0,57,1,0,0,0, ,0,0,0,0,0,9,1618,6,1,64.579166659999999,149509,-149.509931800000000,7/8/2009 0:00:00,2009,656,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2108,1422,2_+13899+3050,0, , , , , ,305, ,0,0,425,52, ,0, ,0,0, ,29,0, ,0, ,0,0,17,133,0,0,0,0, ,0,0,0,0,0,9,1618,6,1,64.579166659999999,149490,-149.490518700000000,7/8/2009 0:00:00,2009,1307,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2109,1438,2_+13900+3050,0, , , , , ,286, ,0,1,433,82, ,0, ,0,0, ,0,0, ,0, ,0,0,1,157,0,0,0,0, ,0,0,1,0,0,9,1339,6,1,64.579166659999999,149471,-149.471105700000010,7/22/2009 0:00:00,2009,794,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2110,1451,2_+13901+3050,0, , , , , ,349, ,0,2,247,139, ,0, ,0,0, ,1,0, ,0, ,0,0,6,214,0,0,0,0, ,0,0,2,0,0,8,1028,6,1,64.579166659999999,149451,-149.451692600000000,7/22/2009 0:00:00,2009,35,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2111,1461,2_+13902+3050,0, , , , , ,346, ,0,16,214,188, ,0, ,0,0, ,6,0, ,0, ,0,0,2,188,0,0,0,0, ,0,0,0,0,0,8,1028,6,1,64.579166659999999,149432,-149.432279499999990,7/22/2009 0:00:00,2009,35,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2112,1471,2_+13903+3050,0, , , , , ,314, ,0,31,8,399, ,0, ,0,0, ,2,0, ,0, ,0,0,5,197,0,3,0,0, ,0,0,0,0,0,9,4648,6,1,64.579166659999999,149412,-149.412866400000010,7/22/2009 0:00:00,2009,796,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2113,1481,2_+13904+3050,0, , , , , ,532, ,0,48,11,195, ,0, ,0,0, ,2,0, ,0, ,0,0,20,142,6,0,0,0, ,0,0,3,0,0,9,2886,6,1,64.579166659999999,149393,-149.393453300000000,7/22/2009 0:00:00,2009,797,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2114,1492,2_+13905+3050,70, , , , , ,527, ,0,63,23,81, ,0, ,0,1, ,0,0, ,2, ,2,0,42,135,4,1,0,0, ,0,0,12,0,0,9,676,6,1,64.579166659999999,149374,-149.374040200000000,7/23/2009 0:00:00,2009,248,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2115,1503,2_+13906+3050,90, , , , , ,473, ,0,96,34,86, ,0, ,0,0, ,2,0, ,1, ,2,2,66,91,3,1,0,0, ,0,0,12,0,0,9,676,6,1,64.579166659999999,149354,-149.354627099999990,7/23/2009 0:00:00,2009,248,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2116,1519,2_+13907+3050,0, , , , , ,341, ,0,101,46,269, ,0, ,0,11, ,4,0, ,0, ,0,0,26,73,0,1,11,3, ,0,0,75,0,0,9,1016,6,1,64.579166659999999,149335,-149.335214000000010,7/23/2009 0:00:00,2009,249,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2117,1534,2_+13908+3050,8, , , , , ,154, ,0,87,31,200, ,0, ,0,9, ,7,0, ,0, ,2,0,28,75,1,1,44,2, ,0,0,311,0,0,8,940,6,1,64.579166659999999,149315,-149.315800900000000,7/26/2009 0:00:00,2009,1276,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
