FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
1761,651,2_+14229+2864,0, , ,23, , ,0, ,0,2,116,62,0, ,0,0,218,0, ,0, ,0,0,0,0,13,27,0,6,4,0,0, ,15,476,0,0,8,79,6,1,66.129166659999996,151777,-151.777752300000000,8/15/2005 0:00:00,2005,935,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1762,669,2_+14230+2864,0, , ,10, , ,0, ,0,10,46,30,0, ,0,0,372,0, ,0, ,0,0,0,0,10,6,0,0,0,0,0,1,9,465,0,0,8,79,6,1,66.129166659999996,151757,-151.757159699999990,8/15/2005 0:00:00,2005,935,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1763,669,2_+14230+2864,0, , ,10, , ,0, ,0,10,46,30,0, ,0,0,372,0, ,0, ,0,0,0,0,10,6,0,0,0,0,0,1,9,465,0,0,8,79,6,1,66.129166659999996,151757,-151.757159699999990,8/15/2005 0:00:00,2005,935,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1764,687,2_+14231+2864,0, , ,8, , ,0, ,0,15,140,20,0, ,0,0,172,0, ,0, ,0,0,0,0,8,12,0,62,0,0,0,1,12,510,0,0,8,2775,6,1,66.129166659999996,151736,-151.736567100000000,7/25/2005 0:00:00,2005,1311,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1765,687,2_+14231+2864,0, , ,8, , ,0, ,0,15,140,20,0, ,0,0,172,0, ,0, ,0,0,0,0,8,12,0,62,0,0,0,1,12,510,0,0,8,2775,6,1,66.129166659999996,151736,-151.736567100000000,7/25/2005 0:00:00,2005,1311,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1766,704,2_+14232+2864,0, , ,12, , ,0, ,0,20,69,43,0, ,0,0,202,0, ,0, ,0,0,0,0,2,2,0,36,0,0,0, ,44,531,0,0,8,2775,6,1,66.129166659999996,151715,-151.715974499999990,7/25/2005 0:00:00,2005,1311,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1767,704,2_+14232+2864,0, , ,12, , ,0, ,0,20,69,43,0, ,0,0,202,0, ,0, ,0,0,0,0,2,2,0,36,0,0,0, ,44,531,0,0,8,2775,6,1,66.129166659999996,151715,-151.715974499999990,7/25/2005 0:00:00,2005,1311,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1768,722,2_+14233+2864,0, , ,19, , ,0, ,0,5,32,6,0, ,0,0,272,0, ,0, ,0,0,0,0,1,27,0,11,25,0,0, ,108,454,0,0,8,534,6,1,66.129166659999996,151695,-151.695381900000000,8/14/2005 0:00:00,2005,1245,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1769,722,2_+14233+2864,0, , ,19, , ,0, ,0,5,32,6,0, ,0,0,272,0, ,0, ,0,0,0,0,1,27,0,11,25,0,0, ,108,454,0,0,8,534,6,1,66.129166659999996,151695,-151.695381900000000,8/14/2005 0:00:00,2005,1245,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1770,738,2_+14234+2864,0, , ,4, , ,1, ,0,1,54,2,0, ,0,0,342,0, ,0, ,0,0,0,0,2,47,0,3,90,0,0, ,69,346,0,0,8,534,6,1,66.129166659999996,151674,-151.674789299999990,8/14/2005 0:00:00,2005,1245,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1771,738,2_+14234+2864,0, , ,4, , ,1, ,0,1,54,2,0, ,0,0,342,0, ,0, ,0,0,0,0,2,47,0,3,90,0,0, ,69,346,0,0,8,534,6,1,66.129166659999996,151674,-151.674789299999990,8/14/2005 0:00:00,2005,1245,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1772,752,2_+14235+2864,0, , ,2, , ,19, ,0,14,17,6,0, ,0,0,275,0, ,0, ,0,0,0,0,7,34,0,1,79,0,0, ,74,434,0,0,9,639,6,1,66.129166659999996,151654,-151.654196700000000,8/3/2005 0:00:00,2005,704,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1773,752,2_+14235+2864,0, , ,2, , ,19, ,0,14,17,6,0, ,0,0,275,0, ,0, ,0,0,0,0,7,34,0,1,79,0,0, ,74,434,0,0,9,639,6,1,66.129166659999996,151654,-151.654196700000000,8/3/2005 0:00:00,2005,704,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1774,768,2_+14236+2864,0, , ,1, , ,22, ,0,24,6,66,0, ,0,0,84,0, ,0, ,0,0,0,0,7,8,0,0,147,1,0, ,23,574,0,0,9,563,2,1,66.129166659999996,151633,-151.633604100000010,7/31/2005 0:00:00,2005,1150,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1775,768,2_+14236+2864,0, , ,1, , ,22, ,0,24,6,66,0, ,0,0,84,0, ,0, ,0,0,0,0,7,8,0,0,147,1,0, ,23,574,0,0,9,563,2,1,66.129166659999996,151633,-151.633604100000010,7/31/2005 0:00:00,2005,1150,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1776,427,2_+14218+2863,57, , ,0, , ,8, ,0,0,5,18,0, ,0,0,1,0, ,0, ,0,0,0,19,215,128,0,26,33,45,0, ,0,386,15,7,9,695,6,1,66.137499989999995,152054,-152.054247400000010,6/17/2005 0:00:00,2005,1210,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
1777,427,2_+14218+2863,57, , ,0, , ,8, ,0,0,5,18,0, ,0,0,1,0, ,0, ,0,0,0,19,215,128,0,26,33,45,0, ,0,386,15,7,9,695,6,1,66.137499989999995,152054,-152.054247400000010,6/17/2005 0:00:00,2005,1210,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1778,448,2_+14219+2863,63, , ,6, , ,2, ,0,0,7,75,0, ,0,0,0,0, ,0, ,0,0,0,24,274,93,0,28,104,42,0, ,1,166,31,39,9,695,6,1,66.137499989999995,152033,-152.033648000000000,6/17/2005 0:00:00,2005,1210,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1779,467,2_+14220+2863,115, , ,1, , ,0, ,0,0,5,22,0, ,0,0,0,0, ,0, ,0,0,0,28,221,137,0,19,103,16,0, ,1,183,94,17,8,391,6,1,66.137499989999995,152013,-152.013048599999990,6/17/2005 0:00:00,2005,1063,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1780,491,2_+14221+2863,137, , ,0, , ,1, ,0,0,72,1,0, ,0,0,0,0, ,0, ,0,0,0,29,99,340,0,25,40,0,0, ,1,179,35,4,8,391,6,1,66.137499989999995,151992,-151.992449300000000,6/17/2005 0:00:00,2005,1063,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1781,556,2_+14224+2863,99, , ,0, , ,4, ,0,0,12,9,0, ,0,0,0,0, ,0, ,0,0,0,25,80,168,51,4,25,0,0, ,21,449,14,0,8,132,6,1,66.137499989999995,151930,-151.930651200000000,6/27/2005 0:00:00,2005,501,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1782,600,2_+14226+2863,124, , ,12, , ,1, ,0,2,1,14,0, ,0,0,3,0, ,0, ,0,0,0,13,96,141,49,7,0,1,0, ,9,482,3,2,8,796,6,1,66.137499989999995,151889,-151.889452400000010,6/30/2005 0:00:00,2005,1322,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1783,620,2_+14227+2863,445, , ,1, , ,0, ,0,2,15,8,0, ,0,0,6,0, ,0, ,0,0,0,20,72,28,11,4,0,0,0, ,3,343,0,1,8,796,6,1,66.137499989999995,151868,-151.868853000000000,6/30/2005 0:00:00,2005,1322,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1784,668,2_+14230+2863,15, , ,27, , ,8, ,0,0,7,21,0, ,0,0,4,0, ,0, ,0,0,0,6,88,40,0,28,63,18,0, ,1,630,3,0,9,282,2,1,66.137499989999995,151807,-151.807054900000000,7/1/2005 0:00:00,2005,414,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1785,686,2_+14231+2863,0, , ,0, , ,0, ,0,6,34,14,0, ,0,0,12,0, ,0, ,0,0,0,0,13,12,0,61,19,1,0, ,0,789,0,0,8,1362,6,1,66.137499989999995,151786,-151.786455600000010,8/15/2005 0:00:00,2005,1344,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1786,686,2_+14231+2863,0, , ,0, , ,0, ,0,6,34,14,0, ,0,0,12,0, ,0, ,0,0,0,0,13,12,0,61,19,1,0, ,0,789,0,0,8,1362,6,1,66.137499989999995,151786,-151.786455600000010,8/15/2005 0:00:00,2005,1344,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1787,703,2_+14232+2863,0, , ,0, , ,0, ,0,7,214,15,0, ,0,0,17,0, ,0, ,0,0,0,0,11,11,0,12,1,0,0, ,1,673,0,0,8,1362,6,1,66.137499989999995,151765,-151.765856200000000,8/15/2005 0:00:00,2005,1344,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1788,703,2_+14232+2863,0, , ,0, , ,0, ,0,7,214,15,0, ,0,0,17,0, ,0, ,0,0,0,0,11,11,0,12,1,0,0, ,1,673,0,0,8,1362,6,1,66.137499989999995,151765,-151.765856200000000,8/15/2005 0:00:00,2005,1344,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1789,721,2_+14233+2863,0, , ,8, , ,0, ,0,25,299,20,0, ,0,0,40,0, ,0, ,0,0,0,0,10,7,0,39,0,0,0, ,9,503,0,0,8,584,6,1,66.137499989999995,151745,-151.745256799999990,7/2/2005 0:00:00,2005,1296,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1790,721,2_+14233+2863,0, , ,8, , ,0, ,0,25,299,20,0, ,0,0,40,0, ,0, ,0,0,0,0,10,7,0,39,0,0,0, ,9,503,0,0,8,584,6,1,66.137499989999995,151745,-151.745256799999990,7/2/2005 0:00:00,2005,1296,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
1791,737,2_+14234+2863,0, , ,0, , ,0, ,0,21,358,5,0, ,0,0,82,0, ,0, ,0,0,0,0,17,3,0,21,0,0,0, ,9,447,0,0,8,534,6,1,66.137499989999995,151724,-151.724657500000010,8/14/2005 0:00:00,2005,1245,175,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
1792,737,2_+14234+2863,0, , ,0, , ,0, ,0,21,358,5,0, ,0,0,82,0, ,0, ,0,0,0,0,17,3,0,21,0,0,0, ,9,447,0,0,8,534,6,1,66.137499989999995,151724,-151.724657500000010,8/14/2005 0:00:00,2005,1245,176,0,0,1661,BTT S 49,1991,33596.300000000003000,11/1/1991 0:00:00,1991/11/01 12:00,0.000000000000000, , , , ,4/17/2007 0:00:00,Fire perimeter imported from fire history.,23600, ,Yes, , , ,B628, ,P02628, , ,0.000000000000000,51280.000000000000000,0,0,AFS,TAD,MODIFIED,66.000000000000000,-151.699999999999990, , ,FWS,KAN,7/1/1991 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1991 0:00:00, , , ,LIGHTNING, , , ,0.026964117000000,1.376300798000000,1,OldDummy
